kitchen,bin,timestamp,date,hour,dayofweek,is_weekend,service,area_m2,capacity_seats,bin_volume_m3,volume,vol_max,vol_min,n_readings,delta_1h,delta_3h,mean_3h,hours_since_disposal,next_volume,increment_next_h,label,split,text_num,text_bucket
Kitchen 1,Plastic,2019-02-19 13:00:00,2019-02-19,13,Tuesday,False,Dinner,58.15,50,0.08,95.45161290322581,97.0,93.0,62,14.517186673717617,6.8778424114225345,86.69857218402962,62.0,87.0,0.0,LOW,train,"Restaurant kitchen 1 serves dinner, has 58.1 square meters and seats 50 guests. The monitored container holds plastic and its nominal volume is 0.08 cubic meters. It is tuesday at 13:00. The container is currently 95.5 percent full. Over the last hour the fill level changed by 14.5 points. Over the last three hours it changed by 6.9 points. The average fill level in the last three hours was 86.7 percent. The container was last emptied 62 hours ago.",Restaurant kitchen 1 is a large kitchen that serves dinner. The monitored container holds plastic. It is tuesday around midday. The container is completely full. Over the last hour the fill level rose sharply. Over the last three hours it rose. On average over the last three hours it was nearly full. The container was emptied a few days ago.
Kitchen 1,Plastic,2019-02-19 14:00:00,2019-02-19,14,Tuesday,False,Dinner,58.15,50,0.08,87.0,97.0,33.0,60,-8.451612903225808,3.2903225806451672,87.79534637757801,63.0,78.59322033898304,0.0,LOW,train,"Restaurant kitchen 1 serves dinner, has 58.1 square meters and seats 50 guests. The monitored container holds plastic and its nominal volume is 0.08 cubic meters. It is tuesday at 14:00. The container is currently 87.0 percent full. Over the last hour the fill level changed by -8.5 points. Over the last three hours it changed by 3.3 points. The average fill level in the last three hours was 87.8 percent. The container was last emptied 63 hours ago.",Restaurant kitchen 1 is a large kitchen that serves dinner. The monitored container holds plastic. It is tuesday around midday. The container is nearly full. Over the last hour the fill level dropped. Over the last three hours it rose slightly. On average over the last three hours it was nearly full. The container was emptied a few days ago.
Kitchen 1,Plastic,2019-02-19 15:00:00,2019-02-19,15,Tuesday,False,Dinner,58.15,50,0.08,78.59322033898304,83.0,26.0,59,-8.406779661016955,-2.3412058905251456,87.01494441406963,64.0,58.2,0.0,LOW,train,"Restaurant kitchen 1 serves dinner, has 58.1 square meters and seats 50 guests. The monitored container holds plastic and its nominal volume is 0.08 cubic meters. It is tuesday at 15:00. The container is currently 78.6 percent full. Over the last hour the fill level changed by -8.4 points. Over the last three hours it changed by -2.3 points. The average fill level in the last three hours was 87.0 percent. The container was last emptied 64 hours ago.",Restaurant kitchen 1 is a large kitchen that serves dinner. The monitored container holds plastic. It is tuesday in the afternoon. The container is more than half full. Over the last hour the fill level dropped. Over the last three hours it dropped slightly. On average over the last three hours it was nearly full. The container was emptied a few days ago.
Kitchen 1,Plastic,2019-02-19 16:00:00,2019-02-19,16,Tuesday,False,Dinner,58.15,50,0.08,58.2,71.0,42.0,60,-20.393220338983042,-37.251612903225805,74.59774011299434,65.0,72.67213114754098,14.472131147540978,HIGH,train,"Restaurant kitchen 1 serves dinner, has 58.1 square meters and seats 50 guests. The monitored container holds plastic and its nominal volume is 0.08 cubic meters. It is tuesday at 16:00. The container is currently 58.2 percent full. Over the last hour the fill level changed by -20.4 points. Over the last three hours it changed by -37.3 points. The average fill level in the last three hours was 74.6 percent. The container was last emptied 65 hours ago.",Restaurant kitchen 1 is a large kitchen that serves dinner. The monitored container holds plastic. It is tuesday in the afternoon. The container is about half full. Over the last hour the fill level dropped sharply. Over the last three hours it dropped sharply. On average over the last three hours it was more than half full. The container was emptied a few days ago.
Kitchen 1,Plastic,2019-02-19 17:00:00,2019-02-19,17,Tuesday,False,Dinner,58.15,50,0.08,72.67213114754098,90.0,58.0,61,14.472131147540978,-14.32786885245902,69.82178382884133,66.0,85.41935483870968,12.7472236911687,HIGH,train,"Restaurant kitchen 1 serves dinner, has 58.1 square meters and seats 50 guests. The monitored container holds plastic and its nominal volume is 0.08 cubic meters. It is tuesday at 17:00. The container is currently 72.7 percent full. Over the last hour the fill level changed by 14.5 points. Over the last three hours it changed by -14.3 points. The average fill level in the last three hours was 69.8 percent. The container was last emptied 66 hours ago.",Restaurant kitchen 1 is a large kitchen that serves dinner. The monitored container holds plastic. It is tuesday in the afternoon. The container is more than half full. Over the last hour the fill level rose sharply. Over the last three hours it dropped. On average over the last three hours it was more than half full. The container was emptied a few days ago.
Kitchen 1,Plastic,2019-02-19 18:00:00,2019-02-19,18,Tuesday,False,Dinner,58.15,50,0.08,85.41935483870968,93.0,60.0,62,12.7472236911687,6.826134499726635,72.0971619954169,67.0,90.5,5.08064516129032,MEDIUM,train,"Restaurant kitchen 1 serves dinner, has 58.1 square meters and seats 50 guests. The monitored container holds plastic and its nominal volume is 0.08 cubic meters. It is tuesday at 18:00. The container is currently 85.4 percent full. Over the last hour the fill level changed by 12.7 points. Over the last three hours it changed by 6.8 points. The average fill level in the last three hours was 72.1 percent. The container was last emptied 67 hours ago.",Restaurant kitchen 1 is a large kitchen that serves dinner. The monitored container holds plastic. It is tuesday in the afternoon. The container is nearly full. Over the last hour the fill level rose sharply. Over the last three hours it rose. On average over the last three hours it was more than half full. The container was emptied a few days ago.
Kitchen 1,Plastic,2019-02-19 19:00:00,2019-02-19,19,Tuesday,False,Dinner,58.15,50,0.08,90.5,96.0,82.0,62,5.08064516129032,32.3,82.86382866208355,68.0,93.22950819672131,2.729508196721312,MEDIUM,train,"Restaurant kitchen 1 serves dinner, has 58.1 square meters and seats 50 guests. The monitored container holds plastic and its nominal volume is 0.08 cubic meters. It is tuesday at 19:00. The container is currently 90.5 percent full. Over the last hour the fill level changed by 5.1 points. Over the last three hours it changed by 32.3 points. The average fill level in the last three hours was 82.9 percent. The container was last emptied 68 hours ago.",Restaurant kitchen 1 is a large kitchen that serves dinner. The monitored container holds plastic. It is tuesday in the evening. The container is nearly full. Over the last hour the fill level rose. Over the last three hours it rose sharply. On average over the last three hours it was more than half full. The container was emptied a few days ago.
Kitchen 1,Plastic,2019-02-19 20:00:00,2019-02-19,20,Tuesday,False,Dinner,58.15,50,0.08,93.22950819672131,94.0,91.0,61,2.729508196721312,20.55737704918033,89.716287678477,69.0,84.60655737704919,0.0,LOW,train,"Restaurant kitchen 1 serves dinner, has 58.1 square meters and seats 50 guests. The monitored container holds plastic and its nominal volume is 0.08 cubic meters. It is tuesday at 20:00. The container is currently 93.2 percent full. Over the last hour the fill level changed by 2.7 points. Over the last three hours it changed by 20.6 points. The average fill level in the last three hours was 89.7 percent. The container was last emptied 69 hours ago.",Restaurant kitchen 1 is a large kitchen that serves dinner. The monitored container holds plastic. It is tuesday in the evening. The container is nearly full. Over the last hour the fill level rose slightly. Over the last three hours it rose sharply. On average over the last three hours it was nearly full. The container was emptied a few days ago.
Kitchen 1,Plastic,2019-02-19 21:00:00,2019-02-19,21,Tuesday,False,Dinner,58.15,50,0.08,84.60655737704919,93.0,0.0,61,-8.622950819672127,-0.8127974616604945,89.44535519125684,70.0,91.1639344262295,6.557377049180317,MEDIUM,train,"Restaurant kitchen 1 serves dinner, has 58.1 square meters and seats 50 guests. The monitored container holds plastic and its nominal volume is 0.08 cubic meters. It is tuesday at 21:00. The container is currently 84.6 percent full. Over the last hour the fill level changed by -8.6 points. Over the last three hours it changed by -0.8 points. The average fill level in the last three hours was 89.4 percent. The container was last emptied 70 hours ago.",Restaurant kitchen 1 is a large kitchen that serves dinner. The monitored container holds plastic. It is tuesday in the evening. The container is more than half full. Over the last hour the fill level dropped. Over the last three hours it stayed flat. On average over the last three hours it was nearly full. The container was emptied a few days ago.
Kitchen 1,Plastic,2019-02-19 22:00:00,2019-02-19,22,Tuesday,False,Dinner,58.15,50,0.08,91.1639344262295,92.0,90.0,61,6.557377049180317,0.6639344262295026,89.66666666666667,71.0,74.12903225806451,0.0,LOW,train,"Restaurant kitchen 1 serves dinner, has 58.1 square meters and seats 50 guests. The monitored container holds plastic and its nominal volume is 0.08 cubic meters. It is tuesday at 22:00. The container is currently 91.2 percent full. Over the last hour the fill level changed by 6.6 points. Over the last three hours it changed by 0.7 points. The average fill level in the last three hours was 89.7 percent. The container was last emptied 71 hours ago.",Restaurant kitchen 1 is a large kitchen that serves dinner. The monitored container holds plastic. It is tuesday in the evening. The container is nearly full. Over the last hour the fill level rose. Over the last three hours it stayed flat. On average over the last three hours it was nearly full. The container was emptied a few days ago.
